#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.344756    0.344756           0
           2    0.343253    0.344004 0.000531614
           3     0.34524    0.344416 0.000488644
           4    0.345817    0.344767  0.00047574
           5    0.348528    0.345519 0.000773062
           6    0.348145    0.345957 0.000758054
           7    0.348007     0.34625 0.000704084
           8     0.35051    0.346782 0.000792268
           9    0.341261    0.346169 0.000911276
          10    0.348441    0.346396 0.000847995
          11    0.346423    0.346398 0.000770908
          12      0.3383    0.345724 0.000957506
          13    0.342132    0.345447 0.000922854
          14    0.346486    0.345521 0.000859914
          15    0.347291    0.345639 0.000810635
          16     0.34748    0.345754 0.000768087
          17    0.344316     0.34567 0.000727552
          18    0.354001    0.346133 0.000821262
          19     0.35111    0.346395 0.000818753
          20    0.350849    0.346617 0.000807535
