#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.270691    0.270691           0
           2    0.273047    0.271869 0.000832892
           3    0.273464    0.272401 0.000704854
           4     0.27922    0.274106  0.00156817
           5    0.274312    0.274147  0.00125508
           6    0.271128    0.273644  0.00114233
           7    0.272749    0.273516 0.000986263
           8    0.270455    0.273133 0.000934258
           9    0.272127    0.273021  0.00083711
          10    0.267599    0.272479 0.000912264
          11    0.272889    0.272516 0.000830091
          12    0.270962    0.272387 0.000770956
          13     0.27091    0.272273 0.000719975
          14    0.271462    0.272215 0.000670878
          15    0.269001    0.272001 0.000659487
          16    0.277423     0.27234 0.000699935
          17     0.27048    0.272231 0.000667258
          18    0.271719    0.272202 0.000630793
          19    0.268955    0.272031 0.000620307
          20     0.27236    0.272048 0.000589509
