#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.003752   -0.003752           0
           2     0.00046   -0.001646  0.00148917
           3    0.008562  0.00175667  0.00295032
           4    0.006016   0.0028215  0.00239721
           5   -0.005212   0.0012148  0.00239646
           6   -0.008206-0.000355333  0.00245818
           7    -0.00464-0.000967429  0.00218189
           8    0.003472  -0.0004125  0.00197846
           9    0.010632 0.000814667  0.00210509
          10     -0.0054   0.0001932   0.0019842
          11    0.008262 0.000926727  0.00193466
          12   -0.000224 0.000830833  0.00177581
          13      0.0029     0.00099  0.00164633
          14   -0.001334    0.000824  0.00153708
          15   -0.008744 0.000186133  0.00156136
          16   -0.009878-0.000442875  0.00158542
          17   -0.014768 -0.00128553  0.00170142
          18    0.008278-0.000754222  0.00168782
          19    0.011056-0.000132632  0.00170962
          20    0.001404   -5.58e-05  0.00162586
