#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.485936   -0.485936           0
           2   -0.486992   -0.486464 0.000373352
           3   -0.486476   -0.486468 0.000248923
           4   -0.486612   -0.486504 0.000189278
           5   -0.485424   -0.486288 0.000245466
           6     -0.4859   -0.486223 0.000212903
           7   -0.488976   -0.486617 0.000407243
           8   -0.487924    -0.48678 0.000387746
           9   -0.485188   -0.486603 0.000382891
          10   -0.486392   -0.486582 0.000345184
          11   -0.487736   -0.486687  0.00032936
          12   -0.486704   -0.486688 0.000301916
          13    -0.48744   -0.486746 0.000284175
          14   -0.487716   -0.486815 0.000272189
          15   -0.485528    -0.48673 0.000267233
          16   -0.487652   -0.486787 0.000256674
          17    -0.48712   -0.486807 0.000242321
          18   -0.487588    -0.48685 0.000232712
          19    -0.48676   -0.486845 0.000220513
          20    -0.48724   -0.486865 0.000210368
