#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.243591    0.243591           0
           2    0.241974    0.242783 0.000571651
           3    0.249266    0.244944  0.00180531
           4    0.239973    0.243701  0.00172957
           5     0.24405    0.243771  0.00138506
           6    0.242913    0.243628  0.00116158
           7    0.250118    0.244555  0.00131457
           8    0.247188    0.244884  0.00119074
           9    0.246409    0.245054  0.00107043
          10    0.240661    0.244615  0.00104964
          11    0.244582    0.244612 0.000954225
          12    0.242545    0.244439 0.000890109
          13    0.241598    0.244221 0.000848044
          14    0.245318    0.244299 0.000791082
          15    0.242769    0.244197 0.000744892
          16    0.247586    0.244409 0.000727826
          17    0.245114     0.24445 0.000686195
          18    0.242772    0.244357 0.000654382
          19    0.246365    0.244463 0.000628418
          20    0.244922    0.244486 0.000597415
