#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00225    -0.00225           0
           2    0.000734   -0.000758    0.001055
           3   -0.007296 -0.00293733  0.00191338
           4   -0.011294  -0.0050265  0.00230928
           5   -0.003484   -0.004718  0.00186792
           6     0.00146 -0.00368833  0.00181838
           7     0.00178 -0.00290714  0.00171824
           8   -0.007938   -0.003536  0.00161444
           9   -0.005912     -0.0038  0.00145648
          10   -0.003894  -0.0038094  0.00131087
          11    0.006052 -0.00291291  0.00146655
          12   -0.002428  -0.0028725   0.0013449
          13     0.00699 -0.00211385   0.0014396
          14    0.003058 -0.00174443  0.00138336
          15    0.006164  -0.0012172  0.00138798
          16    0.002086 -0.00101075  0.00131649
          17    0.000458-0.000924353  0.00124188
          18   -0.003688 -0.00107789  0.00118234
          19    0.005426-0.000735579  0.00116862
          20    0.003356   -0.000531  0.00112795
