#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.338512    0.338512           0
           2    0.364908     0.35171   0.0093324
           3    0.389428    0.364283   0.0120037
           4    0.399992     0.37321   0.0118669
           5    0.368858     0.37234  0.00952539
           6     0.36746    0.371526  0.00797247
           7    0.423728    0.378984  0.00971417
           8    0.412792     0.38321  0.00937418
           9    0.410812    0.386277  0.00882005
          10    0.365424    0.384191  0.00818083
          11     0.35573    0.381604  0.00783561
          12    0.370342    0.380665  0.00723863
          13    0.374202    0.380168  0.00669886
          14    0.360822    0.378786  0.00636131
          15     0.37536    0.378558  0.00594132
          16    0.469186    0.384222  0.00781686
          17       0.429    0.386856  0.00778819
          18    0.426426    0.389055  0.00765948
          19    0.383942    0.388785  0.00726108
          20     0.47634    0.393163  0.00811104
