#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.898822   -0.898822           0
           2   -0.893442   -0.896132  0.00190215
           3   -0.891109   -0.894458   0.0018648
           4     -0.8966   -0.894993  0.00147349
           5   -0.898949   -0.895784   0.0013749
           6   -0.896593   -0.895919  0.00115234
           7   -0.897199   -0.896102  0.00100211
           8   -0.898436   -0.896394 0.000918328
           9   -0.895776   -0.896325  0.00081885
          10    -0.88892   -0.895585  0.00101812
          11   -0.904027   -0.896352  0.00117988
          12   -0.899387   -0.896605  0.00110833
          13   -0.892092   -0.896258  0.00107606
          14   -0.895536   -0.896206  0.00100044
          15   -0.895735   -0.896175 0.000934233
          16   -0.901548   -0.896511 0.000934246
          17   -0.901632   -0.896812 0.000926589
          18   -0.898313   -0.896895 0.000878854
          19   -0.897895   -0.896948 0.000834171
          20   -0.904583    -0.89733 0.000875465
