#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.484417    0.484417           0
           2    0.490238    0.487327  0.00205781
           3    0.491977    0.488877  0.00186632
           4    0.540245    0.501719   0.0112093
           5    0.501364    0.501648  0.00896764
           6    0.527072    0.505885  0.00841476
           7    0.505499     0.50583  0.00721283
           8      0.5313    0.509014  0.00697861
           9    0.484672    0.506309  0.00670689
          10    0.518283    0.507507  0.00614216
          11    0.514829    0.508172  0.00561973
          12    0.504539     0.50787  0.00515957
          13    0.455742     0.50386  0.00612576
          14    0.497597    0.503412  0.00570452
          15    0.517718    0.504366  0.00540336
          16     0.53694    0.506402  0.00543567
          17    0.507686    0.506478  0.00511645
          18    0.524789    0.507495  0.00493231
          19    0.489048    0.506524  0.00476731
          20    0.518054      0.5071  0.00456367
