#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1       -0.68       -0.68           0
           2       -0.68       -0.68           0
           3        -0.6   -0.653333   0.0217732
           4        -0.6       -0.64        0.02
           5       -0.44        -0.6   0.0391918
           6       -0.36       -0.56   0.0489898
           7       -0.44   -0.542857   0.0448905
           8       -0.44       -0.53   0.0410792
           9       -0.44       -0.52   0.0377124
          10       -0.52       -0.52   0.0339411
          11       -0.76   -0.541818   0.0372132
          12       -0.76       -0.56   0.0382971
          13       -0.68   -0.569231   0.0364466
          14       -0.36   -0.554286     0.03678
          15       -0.52      -0.552    0.034399
          16       -0.52       -0.55   0.0323071
          17       -0.36   -0.538824   0.0322821
          18       -0.28   -0.524444   0.0335385
          19       -0.52   -0.524211   0.0317741
          20        -0.6      -0.528   0.0304105
          21       -0.52   -0.527619   0.0289648
          22       -0.44   -0.523636   0.0279207
          23       -0.52   -0.523478   0.0267072
          24       -0.68       -0.53   0.0263787
          25        -0.6     -0.5328   0.0254717
          26       -0.44   -0.529231   0.0247408
          27       -0.44   -0.525926   0.0240442
          28        -0.6   -0.528571   0.0233306
          29       -0.28       -0.52   0.0240491
          30       -0.36   -0.514667   0.0238315
          31       -0.36   -0.509677   0.0235792
          32       -0.36      -0.505   0.0233017
          33        -0.6   -0.507879   0.0227727
          34       -0.44   -0.505882   0.0221903
          35       -0.28   -0.499429   0.0224752
          36       -0.36   -0.495556   0.0221821
          37       -0.28    -0.48973   0.0223345
          38        -0.6   -0.492632   0.0219344
          39       -0.52   -0.493333   0.0213832
          40       -0.36       -0.49   0.0211069
          41       -0.36   -0.486829   0.0208289
          42       -0.52   -0.487619   0.0203479
          43       -0.52   -0.488372   0.0198886
          44       -0.52   -0.489091   0.0194496
          45       -0.44      -0.488    0.019048
          46       -0.36   -0.485217    0.018836
          47       -0.52   -0.485957   0.0184498
          48       -0.52   -0.486667    0.018079
          49       -0.36   -0.484082   0.0178939
          50       -0.52     -0.4848   0.0175505
          51       -0.36   -0.482353   0.0173761
          52       -0.52   -0.483077    0.017057
          53        -0.6   -0.485283   0.0168773
          54       -0.68   -0.488889   0.0169455
          55       -0.36   -0.486545   0.0167987
          56       -0.28   -0.482857   0.0168988
          57       -0.36   -0.480702   0.0167392
          58        -0.6   -0.482759   0.0165765
          59        -0.6   -0.484746   0.0164142
          60       -0.52   -0.485333   0.0161511
          61       -0.36   -0.483279   0.0160165
          62       -0.52   -0.483871   0.0157691
          63       -0.36   -0.481905   0.0156409
          64       -0.36       -0.48   0.0155121
          65       -0.52   -0.480615   0.0152856
          66       -0.44       -0.48   0.0150664
          67        -0.6   -0.481791   0.0149476
          68       -0.52   -0.482353   0.0147384
          69        -0.6   -0.484058   0.0146231
          70       -0.52   -0.484571   0.0144232
          71       -0.52    -0.48507   0.0142287
          72        -0.6   -0.486667   0.0141203
          73       -0.52   -0.487123   0.0139342
          74       -0.52   -0.487568    0.013753
          75       -0.52      -0.488   0.0135765
          76        -0.6   -0.489474   0.0134776
          77       -0.44   -0.488831   0.0133178
          78       -0.52   -0.489231   0.0131531
          79       -0.52    -0.48962   0.0129924
          80       -0.28      -0.487   0.0130915
          81        -0.6   -0.488395    0.013004
          82        -0.6   -0.489756   0.0129164
          83       -0.52    -0.49012    0.012766
          84        -0.6   -0.491429   0.0126808
          85       -0.44   -0.490824   0.0125461
          86       -0.36   -0.489302   0.0124921
          87       -0.36   -0.487816   0.0124366
          88       -0.44   -0.487273   0.0123071
          89       -0.28   -0.484944   0.0123872
          90        -0.6   -0.486222   0.0123154
          91       -0.68   -0.488352   0.0123628
          92       -0.52   -0.488696   0.0122332
          93       -0.36   -0.487312   0.0121797
          94       -0.68   -0.489362   0.0122214
          95        -0.6   -0.490526   0.0121481
          96        -0.6   -0.491667   0.0120749
          97        -0.6   -0.492784    0.012002
          98       -0.44   -0.492245   0.0118916
          99       -0.28   -0.490101   0.0119632
         100       -0.44     -0.4896    0.011854
         101       -0.68   -0.491485   0.0118856
         102        -0.6   -0.492549   0.0118166
         103        -0.6   -0.493592   0.0117479
         104       -0.44   -0.493077   0.0116462
         105        -0.6   -0.494095   0.0115797
         106       -0.36    -0.49283   0.0115394
         107       -0.44   -0.492336   0.0114421
         108       -0.44   -0.491852   0.0113464
         109       -0.28   -0.489908   0.0114075
         110       -0.52   -0.490182   0.0113071
         111       -0.52    -0.49045   0.0112084
         112       -0.52   -0.490714   0.0111115
         113       -0.36   -0.489558   0.0110732
         114       -0.44   -0.489123   0.0109846
         115       -0.44   -0.488696   0.0108974
         116        -0.6   -0.489655   0.0108456
         117       -0.52   -0.489915    0.010756
