#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.84444     2.84444           0
           2     7.51111     5.17778     1.64992
           3     7.51111     5.95556     1.27011
           4     11.3778     7.31111     1.51181
           5         6.4     7.12889     1.22038
           6    0.177778     5.97037     1.46722
           7     2.17778     5.42857     1.35396
           8    0.177778     4.77222     1.33435
           9         0.4     4.28642     1.27145
          10           0     3.85778     1.21441
          11     1.11111     3.60808     1.12939
          12    0.177778     3.32222     1.07084
          13    0.177778     3.08034     1.01542
          14    0.711111     2.91111    0.956886
          15   0.0444444        2.72    0.911979
          16    0.711111     2.59444     0.86358
          17    0.711111     2.48366    0.819856
          18         0.4      2.3679    0.782438
          19     2.84444     2.39298    0.741659
          20     5.37778     2.54222    0.719435
          21          10     2.89735    0.767841
          22     7.51111     3.10707    0.761039
          23     5.37778      3.2058    0.734326
          24     2.84444     3.19074    0.703884
          25     2.17778     3.15022    0.676894
          26     4.44444         3.2    0.652687
          27     4.44444     3.24609    0.630139
          28         3.6     3.25873    0.607761
          29    0.711111     3.17088    0.593118
          30    0.711111     3.08889    0.578987
          31    0.177778     2.99498    0.567875
          32   0.0444444     2.90278    0.557564
          33     1.11111     2.84848    0.543305
          34     2.17778     2.82876    0.527683
          35    0.177778     2.75302    0.518014
          36    0.177778     2.68148     0.50854
          37         1.6     2.65225    0.495635
          38     2.17778     2.63977    0.482749
          39   0.0444444     2.57322    0.474936
          40     2.17778     2.56333    0.463165
          41   0.0444444      2.5019    0.455925
          42           0     2.44233    0.448944
          43   0.0444444     2.38656    0.441953
          44         0.4     2.34141    0.434209
          45           0     2.28938    0.427666
          46     2.84444     2.30145    0.418539
          47    0.711111     2.26761       0.411
          48   0.0444444      2.2213    0.405038
          49    0.711111     2.19048    0.397943
          50     5.37778     2.25422    0.395057
          51     1.11111     2.23181    0.387946
          52     1.11111     2.21026    0.381084
          53    0.177778     2.17191    0.375818
          54   0.0444444     2.13251    0.370918
          55         0.4     2.10101    0.365509
          56     4.44444     2.14286     0.36137
          57     2.17778     2.14347     0.35503
          58          10     2.27893    0.373858
          59        14.4     2.48437    0.420194
          60     5.37778     2.53259    0.415949
          61         1.6      2.5173    0.409411
          62    0.177778     2.47957    0.404543
          63         0.4     2.44656    0.399466
          64         3.6     2.46458     0.39363
          65   0.0444444     2.42735    0.389332
          66     2.84444     2.43367    0.383484
          67    0.711111     2.40796    0.378621
          68    0.711111     2.38301    0.373875
          69           0     2.34847    0.370048
          70    0.711111     2.32508      0.3655
          71         0.4     2.29797    0.361356
          72     1.11111     2.28148    0.356713
          73         0.4     2.25571    0.352757
          74         6.4     2.31171    0.352407
          75         6.4     2.36622    0.351899
          76     2.84444     2.37251    0.347325
          77    0.711111     2.35094    0.343484
          78         1.6     2.34131    0.339215
          79         1.6     2.33193    0.335051
          80           0     2.30278    0.332128
          81     1.11111     2.28807    0.328354
          82           0     2.26016    0.325533
          83    0.711111      2.2415    0.322145
          84    0.711111     2.22328    0.318825
          85     2.17778     2.22275    0.315075
          86    0.711111     2.20517    0.311901
          87    0.711111     2.18799    0.308788
          88     2.17778     2.18788    0.305279
          89   0.0444444      2.1638    0.302798
          90     1.11111      2.1521    0.299659
          91    0.177778      2.1304    0.297151
          92    0.711111     2.11498    0.294321
          93         1.6     2.10944    0.291208
          94     11.3778     2.20804    0.304345
          95     7.51111     2.26386    0.306218
          96    0.177778     2.24213    0.303798
          97   0.0444444     2.21947     0.30151
          98    0.711111     2.20408    0.298826
          99   0.0444444     2.18227    0.296603
         100         3.6     2.19644    0.293975
         101   0.0444444     2.17514    0.291836
         102    0.711111     2.16078    0.289327
         103     2.84444     2.16742    0.286594
         104     2.84444     2.17393    0.283913
         105          10     2.24847    0.290828
         106    0.711111     2.23396    0.288445
         107     1.11111     2.22347     0.28594
         108     2.17778     2.22305    0.283293
         109         1.6     2.21733    0.280752
         110         1.6     2.21172    0.278256
         111         1.6     2.20621    0.275803
         112         0.4     2.19008    0.273812
         113   0.0444444     2.17109    0.272046
         114    0.177778     2.15361    0.270221
         115    0.711111     2.14106    0.268163
         116     2.17778     2.14138    0.265851
         117         0.4      2.1265    0.263995
         118     2.17778     2.12693    0.261758
         119     1.11111     2.11839    0.259698
         120     4.44444     2.13778    0.258256
         121     1.11111     2.12929    0.256261
         122         1.6     2.12495    0.254197
         123    0.711111     2.11346     0.25239
         124         1.6     2.10932    0.250389
         125     1.11111     2.10133    0.248513
         126         1.6     2.09735    0.246573
         127   0.0444444     2.08119     0.24516
         128   0.0444444     2.06528    0.243761
         129   0.0444444     2.04961    0.242374
         130    0.177778     2.03521    0.240937
         131         0.4     2.02273    0.239421
         132     1.11111     2.01582    0.237707
         133    0.177778     2.00201    0.236321
         134         1.6       1.999    0.234576
         135     1.11111     1.99243    0.232931
         136     2.17778     1.99379    0.231222
         137         1.6     1.99092    0.229552
         138     2.84444      1.9971    0.227972
         139    0.711111     1.98785     0.22652
         140   0.0444444     1.97397    0.225327
         141   0.0444444     1.96028    0.224144
         142         0.4      1.9493    0.222834
         143    0.711111     1.94064    0.221444
         144         3.6     1.95216    0.220206
         145    0.177778     1.93992    0.219027
         146    0.177778     1.92785    0.217859
         147    0.711111     1.91958    0.216534
         148     2.17778     1.92132    0.215078
         149   0.0444444     1.90872    0.214003
         150         1.6     1.90667    0.212587
         151    0.177778     1.89522    0.211487
         152           0     1.88275    0.210463
         153         1.6      1.8809    0.209095
         154         1.6     1.87908    0.207746
         155     1.11111     1.87412    0.206464
         156    0.711111     1.86667    0.205275
         157   0.0444444     1.85506    0.204296
         158           0     1.84332     0.20334
         159    0.177778     1.83284    0.202331
         160    0.711111     1.82583    0.201187
         161         1.6     1.82443    0.199943
         162    0.177778     1.81427    0.198967
         163         0.4     1.80559    0.197935
         164           0     1.79458    0.197034
         165         0.4     1.78613    0.196021
         166         0.4     1.77778    0.195018
         167         1.6     1.77671    0.193853
         168     1.11111     1.77275     0.19274
         169   0.0444444     1.76252    0.191871
         170         1.6     1.76157    0.190744
         171     2.17778       1.764    0.189644
         172    0.711111     1.75788     0.18864
         173    0.711111     1.75183    0.187647
         174         3.6     1.76245    0.186869
         175         3.6     1.77295    0.186096
         176         3.6     1.78333    0.185328
         177     2.84444     1.78933    0.184378
         178    0.711111     1.78327    0.183441
         179    0.711111     1.77728    0.182514
         180     2.17778     1.77951    0.181514
         181    0.711111      1.7736    0.180607
         182    0.177778     1.76484    0.179828
         183         1.6     1.76393    0.178847
         184         1.6     1.76304    0.177877
         185     1.11111     1.75952    0.176951
         186   0.0444444      1.7503    0.176239
         187     1.11111     1.74688     0.17533
         188           0     1.73759    0.174644
         189     1.11111     1.73427    0.173751
         190     2.84444     1.74012    0.172935
         191         1.6     1.73938    0.172031
         192         0.4     1.73241    0.171276
