#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.18919     0.18919           0
           2    0.169722    0.179456  0.00688298
           3    0.216418    0.191777   0.0110569
           4    0.168372    0.185925  0.00971831
           5    0.189522    0.186645  0.00780122
           6    0.183656    0.186147   0.0065169
           7    0.194162    0.187292  0.00568562
           8    0.199822    0.188858  0.00518617
           9    0.199604    0.190052  0.00474539
          10     0.19757    0.190804  0.00432999
          11    0.162958    0.188272  0.00461741
          12    0.166386    0.186449  0.00457869
          13    0.171404    0.185291  0.00437029
          14     0.15976    0.183468  0.00442228
          15    0.157762    0.181754  0.00444713
          16    0.199042    0.182834  0.00429844
          17    0.178586    0.182584  0.00405285
          18    0.212134    0.184226  0.00414687
          19    0.227456    0.186501   0.0045098
          20    0.218326    0.188093   0.0045564
