#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.803268   -0.803268           0
           2   -0.801286   -0.802277 0.000700517
           3      -0.803   -0.802518 0.000506799
           4   -0.800519   -0.802019 0.000575972
           5   -0.804046   -0.802424 0.000586443
           6   -0.805065   -0.802864 0.000632684
           7   -0.805227   -0.803202  0.00062591
           8   -0.803288   -0.803213 0.000547765
           9    -0.80824   -0.803771 0.000717244
          10   -0.805239   -0.803918 0.000660375
          11   -0.804915   -0.804009  0.00060653
          12   -0.801528   -0.803802 0.000590172
          13   -0.802372   -0.803692 0.000554929
          14   -0.804739   -0.803767 0.000520309
          15   -0.799223   -0.803464 0.000566976
          16   -0.805137   -0.803568 0.000541095
          17   -0.804528   -0.803625   0.0005122
          18   -0.801103   -0.803485 0.000502545
          19   -0.803905   -0.803507 0.000476582
          20   -0.805367     -0.8036 0.000461735
