#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.374311    0.374311           0
           2     0.36129    0.367801  0.00460367
           3    0.370463    0.368688  0.00315345
           4    0.367829    0.368473  0.00237239
           5    0.361387    0.367056  0.00228233
           6    0.364496    0.366629  0.00194141
           7    0.351638    0.364488  0.00258857
           8    0.364304    0.364465   0.0022651
           9    0.373728    0.365494  0.00223508
          10     0.36834    0.365779  0.00202961
          11    0.363193    0.365544  0.00185866
          12    0.365431    0.365534   0.0017038
          13     0.36584    0.365558   0.0015729
          14    0.372523    0.366055  0.00153723
          15    0.366578     0.36609  0.00143514
          16    0.372078    0.366464  0.00139339
          17    0.365368      0.3664  0.00131292
          18    0.371941    0.366708  0.00127556
          19    0.359057    0.366305  0.00127038
          20    0.366636    0.366322  0.00120697
