#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.604808   -0.604808           0
           2   -0.607011    -0.60591 0.000779005
           3   -0.605567   -0.605795 0.000527634
           4   -0.604494    -0.60547 0.000485828
           5   -0.603709   -0.605118 0.000500337
           6    -0.60655   -0.605356 0.000470477
           7   -0.607618    -0.60568 0.000502058
           8   -0.606638   -0.605799 0.000453368
           9   -0.603833   -0.605581 0.000452605
          10   -0.604115   -0.605434 0.000430439
          11   -0.608633   -0.605725 0.000479576
          12   -0.605366   -0.605695 0.000440545
          13   -0.605507   -0.605681 0.000406895
          14   -0.607182   -0.605788 0.000391703
          15   -0.602117   -0.605543 0.000435373
          16   -0.606339   -0.605593 0.000410998
          17   -0.605977   -0.605615 0.000387444
          18   -0.606608   -0.605671 0.000369823
          19   -0.604647   -0.605617 0.000354261
          20   -0.606831   -0.605677 0.000341707
