#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.199409    0.199409           0
           2    0.195393    0.197401   0.0014196
           3    0.200432    0.198411  0.00125549
           4    0.199723    0.198739 0.000983511
           5    0.199365    0.198865 0.000794731
           6    0.194305    0.198105 0.000959053
           7    0.197507    0.198019 0.000825841
           8    0.195879    0.197752 0.000764715
           9    0.194811    0.197425 0.000746306
          10    0.198352    0.197518 0.000677415
          11    0.199489    0.197697 0.000639088
          12    0.200067    0.197894 0.000615591
          13    0.202535    0.198251 0.000663709
          14     0.19908    0.198311 0.000618936
          15    0.193745    0.198006 0.000648206
          16    0.198091    0.198011 0.000607715
          17      0.1999    0.198123 0.000582033
          18     0.19743    0.198084 0.000550968
          19    0.194324    0.197886 0.000556373
          20    0.196095    0.197797 0.000535714
