#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.462245   -0.462245           0
           2   -0.462356     -0.4623 3.92727e-05
           3   -0.462952   -0.462517 0.000179292
           4   -0.463281   -0.462708 0.000213164
           5   -0.462085   -0.462584 0.000203808
           6   -0.461716   -0.462439 0.000215132
           7   -0.464978   -0.462802 0.000383119
           8   -0.465285   -0.463112 0.000443467
           9    -0.46176   -0.462962 0.000418871
          10   -0.461709   -0.462837 0.000395278
          11   -0.464232   -0.462963 0.000379155
          12   -0.462182   -0.462898 0.000353106
          13    -0.46272   -0.462885 0.000326211
          14   -0.463717   -0.462944 0.000308275
          15    -0.46216   -0.462892 0.000292124
          16   -0.462732   -0.462882 0.000274036
          17   -0.461942   -0.462826 0.000263438
          18   -0.462692   -0.462819 0.000248908
          19   -0.462893   -0.462823 0.000235838
          20   -0.463389   -0.462851 0.000225737
