#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     4.62481     4.62481           0
           2     4.60359      4.6142    0.007505
           3     4.73949     4.65596   0.0344654
           4     4.69868     4.66664   0.0274537
           5     4.72686     4.67869    0.024462
           6     4.60523     4.66644   0.0232474
           7     4.65979     4.66549   0.0199458
           8     4.67089     4.66617    0.017464
           9     4.67124     4.66673   0.0155326
          10      4.5333     4.65339   0.0188587
          11     4.66717     4.65464   0.0171858
          12      4.8419     4.67025   0.0217118
          13     4.69402     4.67208   0.0201186
          14      4.6789     4.67256   0.0186874
          15     4.67245     4.67256   0.0174416
          16     4.74982     4.67738   0.0170069
          17     4.68909     4.67807   0.0160204
          18     4.67558     4.67793    0.015131
          19     4.62302     4.67504   0.0146081
          20     4.72343     4.67746   0.0140765
