#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.684548   -0.684548           0
           2   -0.685593   -0.685071 0.000369446
           3   -0.686379   -0.685507 0.000432854
           4   -0.685699   -0.685555 0.000327293
           5   -0.685776   -0.685599 0.000264817
           6   -0.685665    -0.68561  0.00022091
           7    -0.68539   -0.685579 0.000191567
           8   -0.685295   -0.685543  0.00017086
           9   -0.684877   -0.685469 0.000167164
          10   -0.685067   -0.685429 0.000155199
          11   -0.684977   -0.685388 0.000146439
          12    -0.68474   -0.685334 0.000143856
          13     -0.6855   -0.685347 0.000133356
          14   -0.685637   -0.685367 0.000125439
          15   -0.684897   -0.685336 0.000120925
          16   -0.684679   -0.685295  0.00012014
          17   -0.685575   -0.685311 0.000114199
          18   -0.685663   -0.685331 0.000109508
          19   -0.685557   -0.685343 0.000104387
          20    -0.68633   -0.685392 0.000110226
