#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.823664   -0.823664           0
           2   -0.823108   -0.823386 0.000196576
           3   -0.819908   -0.822227  0.00095562
           4   -0.819708   -0.821597 0.000900578
           5   -0.823164    -0.82191 0.000773073
           6   -0.823168    -0.82212 0.000672041
           7    -0.82382   -0.822363 0.000618361
           8   -0.822568   -0.822388 0.000541597
           9   -0.818388   -0.821944 0.000638273
          10   -0.822508      -0.822 0.000576932
          11   -0.824988   -0.822272  0.00058493
          12   -0.821504   -0.822208 0.000539676
          13   -0.821516   -0.822155 0.000500781
          14   -0.822208   -0.822159 0.000465025
          15    -0.82222   -0.822163 0.000434042
          16     -0.8223   -0.822171 0.000406999
          17    -0.82138   -0.822125  0.00038571
          18   -0.818932   -0.821947 0.000403007
          19    -0.81984   -0.821836 0.000396764
          20    -0.82426   -0.821958 0.000394998
