#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.535823    0.535823           0
           2    0.523421    0.529622  0.00438466
           3     0.50699    0.522078  0.00681814
           4    0.513601    0.519959  0.00543299
           5    0.482964     0.51256  0.00791756
           6     0.53884     0.51694  0.00771496
           7    0.484207    0.512264  0.00790389
           8    0.519842    0.513211  0.00697244
           9    0.518544    0.513804  0.00622285
          10    0.514767      0.5139  0.00560131
          11    0.494235    0.512112  0.00536981
          12    0.540647     0.51449  0.00542334
          13    0.475624      0.5115  0.00577167
          14    0.514694    0.511729  0.00536391
          15    0.517887    0.512139  0.00502201
          16    0.507509     0.51185  0.00471646
          17    0.523385    0.512528  0.00448757
          18    0.481358    0.510797  0.00456014
          19    0.491683    0.509791   0.0044297
          20    0.505266    0.509564  0.00421399
