#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.529702   -0.529702           0
           2   -0.528172   -0.528937 0.000540795
           3   -0.528674   -0.528849 0.000367535
           4   -0.528541   -0.528772  0.00028363
           5    -0.52833   -0.528684 0.000240321
           6   -0.528602    -0.52867 0.000200656
           7   -0.528815   -0.528691  0.00017306
           8    -0.52965   -0.528811 0.000188471
           9   -0.528451   -0.528771  0.00017171
          10   -0.528766    -0.52877  0.00015454
          11    -0.52795   -0.528696 0.000157441
          12   -0.528008   -0.528638 0.000154399
          13   -0.528204   -0.528605 0.000146093
          14   -0.529766   -0.528688 0.000157432
          15   -0.528402   -0.528669 0.000148083
          16   -0.528518   -0.528659 0.000139126
          17   -0.528126   -0.528628 0.000134429
          18    -0.52757   -0.528569 0.000139212
          19   -0.529036   -0.528594 0.000134034
          20   -0.528753   -0.528602 0.000127568
