#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.382788    0.382788           0
           2    0.380812      0.3818  0.00069837
           3    0.377221    0.380274  0.00133044
           4    0.381035    0.380464  0.00101137
           5    0.372809    0.378933  0.00159055
           6    0.391309    0.380996  0.00230274
           7    0.375329    0.380186  0.00211128
           8    0.375592    0.379612   0.0019239
           9    0.376883    0.379309  0.00173386
          10    0.386004    0.379978  0.00168479
          11    0.371456    0.379203  0.00170044
          12    0.380412    0.379304  0.00156172
          13    0.379987    0.379357  0.00144247
          14    0.381428    0.379505    0.001347
          15    0.377066    0.379342  0.00126697
          16    0.384286    0.379651  0.00122488
          17     0.37482    0.379367  0.00118534
          18    0.383038    0.379571  0.00113689
          19    0.384049    0.379807  0.00110121
          20     0.38087     0.37986  0.00104744
