#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1       -0.04       -0.04           0
           2       -0.04       -0.04           0
           3       -0.12  -0.0666667   0.0217732
           4       -0.12       -0.08        0.02
           5        -0.2      -0.104   0.0267731
           6       -0.56       -0.18   0.0728774
           7       -0.36   -0.205714   0.0668491
           8       -0.04      -0.185   0.0616188
           9        0.28   -0.133333   0.0732997
          10        0.48      -0.072   0.0879636
          11        0.32  -0.0363636   0.0868862
          12        0.28       -0.01   0.0835497
          13        0.36   0.0184615   0.0818271
          14        0.16   0.0285714   0.0766043
          15        0.52   0.0613333   0.0781899
          16         0.2        0.07   0.0737818
          17        0.04   0.0682353   0.0694628
          18        0.32   0.0822222   0.0669971
          19         0.2   0.0884211   0.0637571
          20       -0.12       0.078    0.061415
          21        0.08   0.0780952   0.0584905
          22        0.12        0.08   0.0558629
          23        0.16   0.0834783   0.0535422
          24         0.2   0.0883333    0.051531
          25        0.12      0.0896   0.0494853
          26        0.08   0.0892308   0.0475834
          27       -0.16        0.08   0.0467078
          28        0.12   0.0814286   0.0450615
          29         0.2   0.0855172   0.0436928
          30        0.08   0.0853333   0.0422367
          31        0.12   0.0864516    0.040889
          32        0.12      0.0875   0.0396247
          33       -0.24   0.0775758   0.0396473
          34        -0.2   0.0694118   0.0393127
          35        -0.2   0.0617143   0.0389358
          36       -0.08   0.0577778   0.0380527
          37       -0.04   0.0551351   0.0371159
          38        -0.2   0.0484211   0.0367415
          39       -0.12   0.0441026   0.0360523
          40       -0.04       0.042   0.0352122
          41        -0.2   0.0360976   0.0348446
          42       -0.04   0.0342857    0.034062
          43        0.12   0.0362791   0.0333281
          44        0.04   0.0363636   0.0325708
          45        0.12   0.0382222      0.0319
          46        0.12        0.04    0.031256
          47        0.04        0.04    0.030591
          48        -0.2       0.035   0.0303595
          49       -0.08   0.0326531   0.0298305
          50       -0.16      0.0288   0.0294817
          51           0   0.0282353    0.028909
          52       -0.68   0.0146154    0.031398
          53       -0.56  0.00377358   0.0326238
          54       -0.64 -0.00814815   0.0341285
          55       -0.48  -0.0167273   0.0345694
          56       -0.04  -0.0171429   0.0339546
          57        0.12  -0.0147368    0.033444
          58        0.16  -0.0117241   0.0330028
          59        0.12 -0.00949153   0.0325189
          60        0.12 -0.00733333   0.0320485
          61        0.16 -0.00459016   0.0316403
          62        0.08 -0.00322581   0.0311593
          63        0.08 -0.00190476   0.0306927
          64        0.16    0.000625   0.0303172
          65       -0.12 -0.00123077   0.0299076
          66       -0.16 -0.00363636    0.029551
          67       -0.04  -0.0041791   0.0291149
          68        0.08 -0.00294118   0.0287131
          69       -0.04 -0.00347826    0.028302
          70        0.08 -0.00228571   0.0279228
          71        0.28  0.00169014   0.0278111
          72        0.16  0.00388889   0.0275116
          73        0.12  0.00547945   0.0271807
          74        0.28  0.00918919   0.0270653
          75        0.32   0.0133333   0.0270199
          76        0.48   0.0194737   0.0273532
          77        0.32   0.0233766    0.027275
          78         0.2    0.025641   0.0270191
          79        0.24   0.0283544    0.026813
          80         0.2      0.0305   0.0265635
          81       -0.28   0.0266667   0.0265107
          82        -0.4   0.0214634   0.0266932
          83       -0.36   0.0168675   0.0267643
          84       -0.16   0.0147619   0.0265284
          85       -0.16   0.0127059   0.0262958
          86        0.16   0.0144186   0.0260458
          87       -0.12   0.0128736   0.0257922
          88       -0.04   0.0122727   0.0255061
          89        0.08   0.0130337   0.0252309
          90       -0.08       0.012   0.0249717
          91       -0.08    0.010989   0.0247177
          92       -0.04   0.0104348   0.0244553
          93       -0.04  0.00989247   0.0241983
          94       -0.24  0.00723404   0.0240865
          95       -0.28  0.00421053    0.024022
          96        0.08       0.005   0.0237847
          97        0.44  0.00948454   0.0239585
          98        0.32   0.0126531   0.0239227
          99         0.2   0.0145455   0.0237558
         100       -0.16      0.0128   0.0235822
         101           0   0.0126733   0.0233491
         102        0.24    0.014902   0.0232263
         103        0.12   0.0159223   0.0230232
