#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.21531     0.21531           0
           2    0.220715    0.218012  0.00191096
           3    0.215647    0.217224  0.00142736
           4    0.216115    0.216947   0.0010971
           5    0.218477    0.217253 0.000919356
           6    0.213689    0.216659 0.000938606
           7    0.216931    0.216698 0.000805322
           8    0.220848    0.217216 0.000855603
           9    0.218766    0.217389 0.000777657
          10    0.217181    0.217368 0.000700169
          11    0.218659    0.217485 0.000646277
          12    0.216845    0.217432  0.00059462
          13    0.215693    0.217298 0.000563718
          14    0.214355    0.217088 0.000561276
          15    0.218459    0.217179 0.000531254
          16    0.216517    0.217138 0.000499661
          17    0.218905    0.217242 0.000480957
          18    0.214862     0.21711  0.00047206
          19    0.214673    0.216981 0.000464312
          20    0.219463    0.217105 0.000457376
