#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.486456   -0.486456           0
           2   -0.489947   -0.488201  0.00123418
           3   -0.488173   -0.488192 0.000822824
           4    -0.48771   -0.488071 0.000625892
           5   -0.485984   -0.487654 0.000624661
           6   -0.487868   -0.487689 0.000521568
           7   -0.487304   -0.487634 0.000449954
           8   -0.486035   -0.487434 0.000435888
           9   -0.488745    -0.48758 0.000411075
          10   -0.488144   -0.487636  0.00037382
          11   -0.489443   -0.487801 0.000374183
          12   -0.488824   -0.487886 0.000352575
          13    -0.48786   -0.487884 0.000325459
          14   -0.488691   -0.487942 0.000307275
          15   -0.488263   -0.487963 0.000287536
          16   -0.487434    -0.48793 0.000271456
          17   -0.488833   -0.487983 0.000260635
          18   -0.486671    -0.48791  0.00025615
          19   -0.488288    -0.48793 0.000243438
          20   -0.487494   -0.487908  0.00023224
