#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.427584    0.427584           0
           2    0.408473    0.418028  0.00675669
           3    0.418809    0.418288  0.00450947
           4    0.465823    0.430172    0.010833
           5     0.40418    0.424974  0.00983493
           6    0.421098    0.424328  0.00821696
           7    0.423755    0.424246  0.00704352
           8    0.426163    0.424486  0.00616715
           9    0.390554    0.420715  0.00653349
          10    0.439488    0.422593  0.00614393
          11     0.42341    0.422667  0.00558584
          12    0.435218    0.423713  0.00521736
          13    0.388335    0.420992  0.00547999
          14    0.441622    0.422465  0.00528297
          15    0.462692    0.425147  0.00557002
          16    0.421677     0.42493  0.00522611
          17    0.408759    0.423979  0.00500451
          18    0.463643    0.426182  0.00518898
          19    0.435977    0.426698  0.00494142
          20    0.432759    0.427001  0.00470363
