#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.440449    0.440449           0
           2    0.422004    0.431226   0.0065212
           3     0.40474    0.422398  0.00841812
           4    0.442461    0.427413  0.00766353
           5    0.428963    0.427723  0.00613708
           6    0.425929    0.427424  0.00512152
           7    0.439362     0.42913  0.00466519
           8    0.432437    0.429543  0.00410031
           9    0.419302    0.428405  0.00379933
          10    0.444975    0.430062  0.00376341
          11    0.406853    0.427952  0.00396891
          12    0.424357    0.427653  0.00364946
          13    0.429623    0.427804  0.00337187
          14    0.451568    0.429501  0.00353253
          15    0.457229     0.43135   0.0037496
          16    0.439334    0.431849   0.0035483
          17    0.439133    0.432277  0.00336535
          18    0.426902    0.431979  0.00319161
          19    0.435029    0.432139  0.00302767
          20    0.423459    0.431705  0.00290722
