#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.977369   -0.977369           0
           2   -0.976874   -0.977121  0.00017508
           3   -0.971686    -0.97531  0.00148376
           4   -0.973317   -0.974811  0.00119354
           5    -0.97383   -0.974615  0.00097082
           6   -0.974017   -0.974515 0.000814124
           7   -0.974376   -0.974496 0.000698064
           8   -0.974928    -0.97455 0.000612896
           9   -0.977189   -0.974843 0.000610934
          10   -0.976215    -0.97498 0.000565044
          11   -0.973168   -0.974815 0.000537154
          12   -0.971112   -0.974507 0.000574242
          13   -0.974109   -0.974476 0.000530884
          14   -0.974686   -0.974491 0.000493176
          15   -0.975756   -0.974575 0.000467451
          16   -0.976101   -0.974671 0.000447851
          17   -0.972599   -0.974549 0.000437772
          18   -0.977247   -0.974699 0.000438366
          19   -0.975526   -0.974742 0.000417448
          20   -0.976998   -0.974855 0.000411524
