#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.422041    0.422041           0
           2    0.410837    0.416439   0.0039614
           3    0.383489    0.405456  0.00934865
           4    0.431816    0.412046  0.00904065
           5    0.389486    0.407534  0.00828222
           6    0.408061    0.407622  0.00690231
           7     0.41524     0.40871  0.00600145
           8    0.421227    0.410275  0.00545141
           9    0.435688    0.413099  0.00552887
          10    0.412697    0.413058  0.00497613
          11    0.428659    0.414477  0.00472153
          12    0.432204    0.415954  0.00455332
          13    0.396237    0.414437  0.00444849
          14    0.396516    0.413157  0.00431099
          15    0.399608    0.412254  0.00411713
          16    0.409009    0.412051   0.0038648
          17    0.450324    0.414302  0.00424283
          18    0.465591    0.417152  0.00487081
          19    0.411391    0.416849  0.00462388
          20    0.406029    0.416308  0.00442422
