#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.936924   -0.936924           0
           2   -0.937656    -0.93729 0.000258801
           3   -0.927408   -0.933996  0.00269507
           4   -0.936484   -0.934618  0.00209185
           5   -0.939868   -0.935668  0.00191899
           6   -0.932272   -0.935102  0.00168056
           7   -0.933984   -0.934942  0.00144805
           8   -0.945752   -0.936294  0.00178968
           9   -0.929104   -0.935495   0.0017601
          10   -0.939492   -0.935894  0.00162885
          11   -0.938916   -0.936169  0.00150376
          12   -0.937476   -0.936278  0.00138238
          13   -0.929168   -0.935731     0.00138
          14   -0.934248   -0.935625  0.00128549
          15   -0.940316   -0.935938  0.00123724
          16   -0.934884   -0.935872  0.00116167
          17   -0.935816   -0.935869  0.00109334
          18   -0.936716   -0.935916  0.00103361
          19   -0.931436    -0.93568  0.00100574
          20   -0.939476    -0.93587 0.000973201
