#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.529494    0.529494           0
           2    0.471544    0.500519   0.0204885
           3    0.497131     0.49939   0.0136901
           4    0.504611    0.500695   0.0103296
           5    0.509396    0.502435  0.00840897
           6    0.538557    0.508455  0.00890549
           7    0.464935    0.502238  0.00956025
           8    0.501661    0.502166  0.00836549
           9    0.512898    0.503359  0.00752049
          10    0.526348    0.505658  0.00711116
          11    0.480422    0.503363  0.00682471
          12     0.55734    0.507861  0.00759496
          13    0.471125    0.505036   0.0075181
          14    0.481825    0.503378  0.00716156
          15    0.480238    0.501835  0.00684825
          16    0.502994    0.501907  0.00642062
          17     0.50708    0.502212  0.00605014
          18    0.491925     0.50164  0.00574095
          19    0.491165    0.501089  0.00546521
          20    0.492708     0.50067  0.00520798
