#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.268238    0.268238           0
           2     0.27093    0.269584 0.000951857
           3    0.272222    0.270463 0.000958069
           4    0.276117    0.271877  0.00141935
           5    0.271549    0.271811    0.001137
           6    0.268808    0.271311   0.0010519
           7    0.270932    0.271257 0.000903016
           8    0.269799    0.271075 0.000808305
           9    0.270121    0.270969 0.000725405
          10    0.267922    0.270664 0.000713961
          11    0.268647    0.270481 0.000672186
          12    0.267881    0.270264 0.000650131
          13    0.268368    0.270118 0.000616255
          14    0.269169     0.27005 0.000575954
          15    0.266491    0.269813  0.00058441
          16    0.275556    0.270172 0.000648814
          17    0.269671    0.270143 0.000611317
          18    0.270823     0.27018 0.000578522
          19    0.267716    0.270051 0.000562421
          20    0.270262    0.270061   0.0005344
