#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.409974    0.409974           0
           2    0.363696    0.386835   0.0163617
           3    0.379988    0.384553   0.0110659
           4    0.381185    0.383711  0.00833137
           5    0.369842    0.380937  0.00711187
           6    0.367718    0.378734   0.0062585
           7    0.386743    0.379878  0.00546801
           8    0.363482    0.377828  0.00515433
           9    0.394432    0.379673  0.00490069
          10    0.402028    0.381909  0.00489401
          11     0.36177    0.380078   0.0047793
          12    0.358083    0.378245  0.00471943
          13    0.404472    0.380263  0.00476815
          14     0.37899    0.380172  0.00442844
          15    0.366864    0.379284  0.00422115
          16    0.388004    0.379829  0.00399235
          17    0.352102    0.378198  0.00407709
          18    0.360688    0.377226  0.00396494
          19    0.390719    0.377936  0.00381933
          20     0.33265    0.375672  0.00424685
