#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.731972   -0.731972           0
           2   -0.733628     -0.7328 0.000585484
           3   -0.731208   -0.732269 0.000583172
           4     -0.7327   -0.732377 0.000447208
           5   -0.732352   -0.732372 0.000357794
           6   -0.732192   -0.732342 0.000299417
           7   -0.734896   -0.732707 0.000424228
           8   -0.733824   -0.732846 0.000393512
           9   -0.730192   -0.732552 0.000446854
          10   -0.732784   -0.732575 0.000402772
          11   -0.734632   -0.732762 0.000407268
          12   -0.733392   -0.732814 0.000376699
          13   -0.731992   -0.732751 0.000352994
          14   -0.733808   -0.732827 0.000335756
          15    -0.73332   -0.732859 0.000314979
          16   -0.735864   -0.733047  0.00034678
          17   -0.734928   -0.733158 0.000343576
          18   -0.730068   -0.732986  0.00036486
          19   -0.730776    -0.73287 0.000363729
          20   -0.735856   -0.733019 0.000374936
