#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.457598    0.457598           0
           2    0.436536    0.447067  0.00744632
           3    0.418813    0.437649  0.00915296
           4    0.432777    0.436431   0.0069453
           5    0.467691    0.442683  0.00788302
           6    0.413436    0.437808  0.00793438
           7    0.422395    0.435607  0.00709987
           8    0.432719    0.435246  0.00622155
           9    0.441441    0.435934  0.00556822
          10    0.437315    0.436072  0.00501311
          11     0.41441    0.434103  0.00492902
          12    0.445269    0.435033  0.00460526
          13    0.428468    0.434528  0.00427861
          14    0.447398    0.435448  0.00407055
          15    0.445708    0.436132  0.00385623
          16    0.455306     0.43733  0.00379687
          17    0.437212    0.437323  0.00357353
          18    0.418499    0.436277   0.0035247
          19    0.431692    0.436036  0.00334744
          20    0.437617    0.436115    0.003181
