#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.004592    0.004592           0
           2    -0.01787   -0.006639  0.00794152
           3   -0.009628 -0.00763533  0.00535648
           4    0.005934   -0.004243  0.00497696
           5   -0.006756  -0.0047456  0.00400686
           6   -0.005342   -0.004845  0.00334029
           7    -0.01064 -0.00567286  0.00296392
           8     0.00956 -0.00376875  0.00314615
           9    -0.00097 -0.00345778  0.00281191
          10   -0.001742  -0.0032862  0.00253595
          11   -0.004012 -0.00335218  0.00230626
          12    -0.01036 -0.00393617  0.00218676
          13    0.005368 -0.00322046  0.00213246
          14   -0.002498 -0.00316886  0.00198076
          15   -0.008314 -0.00351187  0.00187818
          16    0.003748 -0.00305812  0.00181477
          17    0.006126 -0.00251788  0.00178663
          18   -0.007566 -0.00279833  0.00170924
          19    -0.00615 -0.00297474  0.00162836
          20    0.005594  -0.0025463  0.00160231
