#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.239612    0.239612           0
           2    0.239396    0.239504 7.63613e-05
           3    0.241819    0.240276 0.000632191
           4    0.243188    0.241004 0.000788917
           5    0.239043    0.240612 0.000722052
           6    0.238649    0.240284 0.000671765
           7    0.239901     0.24023  0.00057803
           8     0.24027    0.240235 0.000505798
           9     0.23718    0.239895 0.000551872
          10    0.240346     0.23994 0.000498525
          11    0.242228    0.240148 0.000494675
          12    0.240067    0.240142 0.000453498
          13    0.239612    0.240101 0.000420437
          14    0.241601    0.240208 0.000403829
          15    0.238323    0.240082 0.000395969
          16    0.242137    0.240211 0.000391482
          17    0.238517    0.240111 0.000380918
          18    0.239518    0.240078 0.000361177
          19    0.239007    0.240022  0.00034654
          20    0.239347    0.239988 0.000330852
