#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00798    -0.00798           0
           2    -3.2e-05   -0.004006  0.00281004
           3    0.004768 -0.00108133  0.00303512
           4    0.005214   0.0004925  0.00265319
           5    0.000992   0.0005924  0.00212443
           6   -0.002122     0.00014  0.00181789
           7   -0.000984-2.05714e-05  0.00156527
           8    0.005296    0.000644  0.00150409
           9    0.002498     0.00085    0.001351
          10   -0.002758   0.0004892  0.00126316
          11    0.009516  0.00130982  0.00138955
          12       3e-05  0.00120317  0.00127784
          13     0.00139  0.00121754  0.00117963
          14   -0.000554    0.001091  0.00110213
          15   -0.005162 0.000674133  0.00110468
          16   -0.008522  9.9375e-05  0.00117569
          17   -0.012368   -0.000634  0.00131553
          18    0.004272-0.000361444  0.00127037
          19    0.007834 6.98947e-05  0.00127463
          20    -0.00048    4.24e-05   0.0012112
