#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.049206    0.049206           0
           2    0.052276    0.050741  0.00108541
           3    0.048342   0.0499413 0.000974637
           4    0.048848    0.049668  0.00076835
           5    0.050548    0.049844 0.000634517
           6    0.054644    0.050644 0.000901624
           7    0.049966   0.0505471 0.000778005
           8     0.05218   0.0507512 0.000707021
           9    0.045718    0.050192 0.000820351
          10    0.049182    0.050091 0.000744507
          11    0.051354   0.0502058 0.000685621
          12     0.05095   0.0502678 0.000631285
          13     0.05275   0.0504588 0.000610917
          14    0.054046    0.050715 0.000618685
          15      0.0435    0.050234 0.000741197
          16     0.04693   0.0500275 0.000723066
          17     0.05991   0.0506088 0.000883846
          18    0.049566   0.0505509  0.00083664
          19     0.05874   0.0509819  0.00089678
          20     0.06437   0.0516513  0.00107308
