#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -0.6848     -0.6848           0
           2     -0.6032      -0.644     0.02885
           3     -0.6032     -0.6304   0.0222087
           4     -0.6016     -0.6232   0.0177854
           5     -0.4392     -0.5864   0.0358586
           6     -0.3568   -0.548133   0.0459698
           7     -0.4384   -0.532457   0.0419906
           8     -0.3648     -0.5115   0.0416444
           9     -0.5296   -0.513511   0.0370658
          10     -0.6112    -0.52328   0.0346226
          11     -0.7712   -0.545818   0.0381113
          12      -0.772   -0.564667    0.039321
          13     -0.6848   -0.573908   0.0373664
          14      -0.524   -0.570343    0.034867
          15     -0.5264   -0.567413   0.0326654
          16      -0.524     -0.5647   0.0307363
          17     -0.2824   -0.548094   0.0331116
          18     -0.3544   -0.537333   0.0329743
          19     -0.5128   -0.536042   0.0312641
          20      -0.672    -0.54284    0.030431
          21     -0.5968    -0.54541   0.0290901
          22     -0.5152   -0.544036   0.0278003
          23     -0.5152   -0.542783   0.0266198
          24     -0.7552   -0.551633   0.0269419
          25     -0.6744   -0.556544   0.0263079
          26     -0.4368   -0.551938    0.025696
          27       -0.36    -0.54483   0.0257089
          28     -0.6024   -0.546886   0.0248728
          29     -0.2008   -0.534952   0.0267252
          30     -0.4432   -0.531893   0.0260087
          31     -0.4408   -0.528955   0.0253352
          32     -0.5216   -0.528725   0.0245445
          33     -0.5984   -0.530836   0.0238914
          34     -0.4392   -0.528141   0.0233402
          35     -0.2808   -0.521074   0.0237191
          36     -0.4424   -0.518889   0.0231607
          37     -0.4472   -0.516951   0.0226156
          38     -0.6888   -0.521474   0.0224681
          39     -0.6048    -0.52361   0.0219933
          40      -0.528    -0.52372   0.0214438
          41     -0.4408   -0.521698   0.0210159
          42        -0.6   -0.523562    0.020598
          43     -0.6016   -0.525377   0.0201988
          44     -0.6032   -0.527145    0.019817
          45     -0.6072   -0.528924   0.0194563
          46     -0.3688   -0.525443   0.0193423
          47     -0.6896   -0.528936   0.0192435
          48     -0.6912   -0.532317   0.0191372
          49      -0.524   -0.532147   0.0187474
          50     -0.6744   -0.534992   0.0185871
          51     -0.3624   -0.531608   0.0185281
          52     -0.6728   -0.534323   0.0183697
          53     -0.4392   -0.532528   0.0181106
          54     -0.6728   -0.535126   0.0179605
          55     -0.3592   -0.531927   0.0179165
          56     -0.2856   -0.527529   0.0181285
          57     -0.5256   -0.527495   0.0178105
          58     -0.6064   -0.528855   0.0175553
          59     -0.4472   -0.527471   0.0173122
          60     -0.4424   -0.526053   0.0170817
          61     -0.5184   -0.525928   0.0168021
          62     -0.6032   -0.527174   0.0165772
          63      -0.436   -0.525727   0.0163772
          64     -0.4448   -0.524462     0.01617
          65     -0.5176   -0.524357   0.0159216
          66     -0.5144   -0.524206   0.0156811
          67     -0.3592   -0.521743   0.0156392
          68     -0.6032   -0.522941    0.015455
          69     -0.4416   -0.521762   0.0152759
          70      -0.524   -0.521794   0.0150578
          71     -0.5224   -0.521803   0.0148457
          72     -0.6008     -0.5229     0.01468
          73     -0.6008   -0.523967   0.0145176
          74     -0.5992   -0.524984    0.014357
          75     -0.4344   -0.523776   0.0142163
          76     -0.5912   -0.524663   0.0140569
          77     -0.5912   -0.525527   0.0139008
          78     -0.6688   -0.527364   0.0138435
