#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.417011    0.417011           0
           2    0.411804    0.414408  0.00184114
           3    0.402821    0.410545    0.003384
           4    0.422278    0.413479  0.00359089
           5    0.413389    0.413461  0.00287276
           6    0.412985    0.413381  0.00239506
           7    0.420929     0.41446  0.00228273
           8    0.396483    0.412213  0.00289961
           9    0.414454    0.412462  0.00258811
          10    0.414319    0.412647  0.00233595
          11    0.410821    0.412481  0.00212948
          12    0.415779    0.412756  0.00196967
          13     0.43276    0.414295  0.00234335
          14    0.411835    0.414119  0.00218255
          15    0.427188     0.41499   0.0022041
          16     0.41039    0.414703  0.00208501
          17    0.412449     0.41457  0.00196657
          18    0.416744    0.414691  0.00186102
          19     0.41211    0.414555  0.00176803
          20    0.411179    0.414386  0.00168766
