#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.750576   -0.750576           0
           2   -0.751904    -0.75124 0.000469519
           3   -0.746584   -0.749688  0.00130529
           4   -0.747284   -0.749087  0.00110873
           5   -0.750388   -0.749347 0.000917006
           6   -0.750748   -0.749581 0.000793335
           7   -0.749696   -0.749597 0.000680173
           8   -0.751692   -0.749859 0.000643586
           9   -0.747124   -0.749555 0.000639812
          10   -0.750652   -0.749665 0.000585157
          11   -0.751056   -0.749791 0.000545458
          12   -0.746152   -0.749488 0.000578198
          13   -0.747732   -0.749353 0.000549273
          14   -0.750288    -0.74942 0.000514084
          15   -0.749604   -0.749432 0.000479958
          16   -0.750904   -0.749524 0.000458694
          17   -0.750984    -0.74961 0.000439678
          18   -0.745116    -0.74936 0.000480938
          19   -0.748636   -0.749322 0.000457133
          20   -0.750892   -0.749401 0.000440964
