#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.439315    0.439315           0
           2    0.420874    0.430094  0.00651992
           3    0.434544    0.431578  0.00451217
           4    0.441416    0.434037   0.0039987
           5    0.419342    0.431098  0.00414051
           6    0.444872    0.433394  0.00403695
           7    0.421031    0.431628  0.00382713
           8    0.436327    0.432215  0.00339352
           9    0.443228    0.433439  0.00322954
          10    0.428362    0.432931  0.00294622
          11    0.439254    0.433506  0.00273387
          12    0.433297    0.433488  0.00250611
          13    0.435718     0.43366  0.00231919
          14    0.434009    0.433685  0.00215367
          15    0.450452    0.434803  0.00228179
          16    0.425954     0.43425  0.00220519
          17    0.439096    0.434535  0.00209382
          18    0.453876    0.435609  0.00223628
          19    0.429727      0.4353   0.0021399
          20    0.444146    0.435742  0.00207812
