#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.011172   -0.011172           0
           2    0.001088   -0.005042  0.00433456
           3     0.01752  0.00247867  0.00678656
           4    -0.00131   0.0015315  0.00515559
           5   -0.007824  -0.0003396  0.00445108
           6   -0.009156   -0.001809  0.00394432
           7    0.008734-0.000302857  0.00365712
           8    0.012444   0.0012905  0.00353006
           9    0.018414  0.00319311  0.00361437
          10   -0.011564   0.0017174   0.0035414
          11    0.008362  0.00232145  0.00327057
          12   -0.020926 0.000384167   0.0035254
          13   -0.014972-0.000797077  0.00344644
          14   -0.024182 -0.00246743  0.00358224
          15    -0.01344 -0.00319893   0.0034173
          16    0.002144   -0.002865  0.00321999
          17   -0.024156 -0.00411741  0.00326507
          18    0.024372 -0.00253467  0.00344601
          19     0.02844-0.000904421  0.00362983
          20    -0.01378  -0.0015482  0.00350497
