#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.401444    0.401444           0
           2    0.383864    0.392654  0.00621569
           3    0.385984    0.390431  0.00452404
           4    0.390158    0.390362  0.00339355
           5    0.390053    0.390301   0.0027154
           6     0.37689    0.388066  0.00304685
           7    0.384082    0.387497  0.00266419
           8    0.390194    0.387834  0.00235241
           9    0.392426    0.388344  0.00214565
          10    0.389441    0.388454  0.00193389
          11    0.382829    0.387942  0.00182442
          12    0.390892    0.388188  0.00168886
          13    0.397739    0.388923  0.00171129
          14    0.400405    0.389743  0.00177473
          15    0.389903    0.389754  0.00165645
          16    0.393554    0.389991  0.00156985
          17     0.39875    0.390506  0.00155977
          18    0.392922    0.390641  0.00147888
          19    0.375869    0.389863  0.00159234
          20    0.383755    0.389558  0.00154173
