#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.712608   -0.712608           0
           2   -0.714844   -0.713726 0.000790545
           3   -0.711184   -0.712879 0.000869718
           4    -0.71092   -0.712389 0.000778017
           5   -0.711924   -0.712296 0.000627948
           6   -0.712716   -0.712366 0.000527177
           7   -0.712328   -0.712361 0.000451894
           8     -0.7141   -0.712578 0.000444649
           9   -0.713808   -0.712715 0.000415716
          10   -0.712628   -0.712706 0.000374235
          11   -0.714872   -0.712903 0.000388579
          12   -0.713164   -0.712925 0.000356806
          13   -0.712996    -0.71293 0.000329401
          14   -0.713848   -0.712996 0.000312329
          15   -0.712008    -0.71293 0.000298367
          16   -0.714248   -0.713012 0.000290871
          17   -0.715004   -0.713129 0.000296419
          18   -0.714912   -0.713228 0.000296033
          19   -0.711612   -0.713143 0.000292422
          20   -0.712252   -0.713099 0.000281176
