#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.27368     0.27368           0
           2    0.241644    0.257662   0.0113264
           3    0.309588    0.274971   0.0160232
           4     0.23021     0.26378    0.015438
           5    0.250012    0.261027   0.0125936
           6    0.249654    0.259131   0.0106364
           7    0.259308    0.259157  0.00911693
           8     0.28667    0.262596  0.00860157
           9    0.271446    0.263579  0.00770184
          10    0.235484     0.26077  0.00742643
          11    0.206146    0.255804  0.00824605
          12    0.236882    0.254227  0.00770817
          13    0.266374    0.255161  0.00717164
          14    0.234938    0.253717   0.0068033
          15    0.240996    0.252869  0.00640239
          16    0.254932    0.252998  0.00600354
          17    0.269812    0.253987  0.00573128
          18    0.284036    0.255656  0.00565078
          19     0.28287    0.257089  0.00553192
          20    0.285718     0.25852  0.00543738
