#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.850954   -0.850954           0
           2   -0.843369   -0.847161   0.0026816
           3   -0.848372   -0.847565  0.00181784
           4   -0.843808   -0.846626  0.00158754
           5   -0.845684   -0.846437  0.00128115
           6   -0.849613   -0.846967  0.00117187
           7   -0.845238    -0.84672  0.00103015
           8   -0.848753   -0.846974 0.000932216
           9   -0.846997   -0.846976  0.00082864
          10   -0.843062   -0.846585 0.000833134
          11   -0.850279   -0.846921 0.000822292
          12    -0.84729   -0.846952 0.000754342
          13   -0.843639   -0.846697 0.000738087
          14   -0.848895   -0.846854 0.000701866
          15   -0.843984   -0.846662 0.000680652
          16   -0.845959   -0.846618 0.000639531
          17   -0.847568   -0.846674 0.000604347
          18   -0.843641   -0.846506 0.000593807
          19   -0.849293   -0.846653 0.000580396
          20   -0.848206    -0.84673 0.000556552
