#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.613086   -0.613086           0
           2   -0.612426   -0.612756 0.000233062
           3   -0.612601   -0.612704 0.000161014
           4   -0.613074   -0.612797 0.000144931
           5   -0.614322   -0.613102 0.000296384
           6   -0.613562   -0.613178 0.000256705
           7   -0.613693   -0.613252 0.000230311
           8   -0.613356   -0.613265 0.000201889
           9   -0.612668   -0.613199 0.000190039
          10   -0.613485   -0.613227 0.000173177
          11   -0.613999   -0.613297 0.000171064
          12    -0.61273    -0.61325 0.000163204
          13   -0.612954   -0.613227 0.000152235
          14   -0.613901   -0.613275 0.000148768
          15   -0.613402   -0.613284 0.000139091
          16   -0.611226   -0.613155 0.000180295
          17   -0.613969   -0.613203 0.000175925
          18   -0.613878   -0.613241 0.000170095
          19   -0.613078   -0.613232 0.000161357
          20   -0.613138   -0.613227 0.000153358
