#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.92481     2.92481           0
           2     2.94245     2.93363  0.00623608
           3     2.91207     2.92644  0.00719043
           4     2.92485     2.92604  0.00540377
           5      3.0217     2.94518   0.0176492
           6     2.97621     2.95035    0.015447
           7     2.97786     2.95428   0.0137312
           8     2.95493     2.95436    0.012015
           9     2.99474     2.95885   0.0114874
          10     3.01847     2.96481   0.0117848
          11     2.98559      2.9667   0.0108639
          12     2.95962     2.96611  0.00997456
          13     2.98019     2.96719  0.00926591
          14     2.99756     2.96936  0.00885433
          15     3.01238     2.97223  0.00871606
          16     2.95803     2.97134  0.00821638
          17     2.99358     2.97265  0.00783648
          18     2.99737     2.97402  0.00752048
          19     2.95781     2.97317  0.00717291
          20     2.99417     2.97422  0.00689068
