#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.226411    0.226411           0
           2    0.224596    0.225504  0.00064196
           3    0.228541    0.226516 0.000930833
           4     0.22934    0.227222 0.000928011
           5    0.226845    0.227147 0.000745458
           6    0.225386    0.226853 0.000676517
           7    0.227571    0.226956 0.000587598
           8    0.225455    0.226768 0.000543251
           9     0.22358    0.226414 0.000587136
          10    0.225531    0.226326 0.000535024
          11    0.225831    0.226281 0.000488271
          12    0.226317    0.226284 0.000447592
          13    0.229057    0.226497 0.000461188
          14    0.230314     0.22677 0.000502429
          15    0.224799    0.226638 0.000485814
          16    0.226623    0.226637 0.000455452
          17    0.226746    0.226644 0.000428705
          18    0.224001    0.226497 0.000429288
          19    0.223668    0.226348 0.000431745
          20    0.225351    0.226298 0.000413027
