#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.418165    0.418165           0
           2    0.403914     0.41104   0.0050383
           3    0.407493    0.409858   0.0034948
           4     0.40957    0.409786  0.00262184
           5    0.405893    0.409007  0.00221003
           6     0.39435    0.406564   0.0028922
           7    0.408734    0.406874  0.00249559
           8     0.40939    0.407189  0.00220336
           9    0.412968    0.407831  0.00204999
          10    0.409581    0.408006  0.00185245
          11     0.40697    0.407912  0.00168644
          12    0.409692     0.40806  0.00155241
          13     0.42961    0.409718  0.00214245
          14    0.410321    0.409761  0.00198985
          15    0.403795    0.409363  0.00189652
          16    0.421925    0.410148  0.00193367
          17    0.416394    0.410516   0.0018545
          18    0.426584    0.411408  0.00195455
          19    0.404425    0.411041  0.00188591
          20    0.411206    0.411049  0.00179163
