#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.394574    0.394574           0
           2    0.388852    0.391713  0.00202289
           3    0.402965    0.395464  0.00334623
           4     0.39605     0.39561  0.00251289
           5    0.390305    0.394549  0.00222307
           6    0.393998    0.394457  0.00185446
           7     0.39372    0.394352  0.00159253
           8    0.392407    0.394109  0.00141189
           9     0.39312    0.393999  0.00125929
          10    0.400131    0.394612  0.00127392
          11    0.401318    0.395222  0.00129578
          12    0.402767    0.395851  0.00133165
          13    0.395617    0.395833  0.00122934
          14    0.388663    0.395321  0.00124362
          15    0.392896    0.395159  0.00117117
          16    0.400934     0.39552  0.00115224
          17    0.398258    0.395681  0.00109567
          18    0.393468    0.395558  0.00104167
          19    0.402432     0.39592  0.00104779
          20    0.396986    0.395973 0.000996753
