#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.196008    0.196008           0
           2    0.198107    0.197057 0.000741985
           3    0.202674    0.198929  0.00160672
           4    0.198971     0.19894  0.00120507
           5    0.197974    0.198747 0.000979431
           6    0.196365     0.19835 0.000893021
           7    0.200073    0.198596 0.000798679
           8    0.199383    0.198694 0.000704874
           9    0.199935    0.198832 0.000639888
          10    0.197543    0.198703 0.000588738
          11    0.201241    0.198934  0.00057866
          12      0.2014    0.199139 0.000565748
          13    0.193226    0.198685 0.000680953
          14    0.196246     0.19851 0.000654219
          15    0.199687    0.198589 0.000615292
          16    0.197847    0.198542 0.000578578
          17    0.201483    0.198715 0.000569811
          18    0.196106     0.19857 0.000556287
          19     0.20104      0.1987  0.00054198
          20    0.197222    0.198626   0.0005199
