#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.085464    0.085464           0
           2    0.097784    0.091624  0.00435578
           3    0.075522   0.0862567  0.00525717
           4    0.069432   0.0820505  0.00536798
           5     0.07582   0.0808044  0.00443666
           6    0.080222   0.0807073  0.00369828
           7    0.086316   0.0815086  0.00325559
           8    0.095694   0.0832818  0.00329635
           9    0.060938   0.0807991  0.00375021
          10    0.080482   0.0807674  0.00337532
          11     0.06529   0.0793604  0.00334893
          12    0.095182   0.0806788  0.00331926
          13    0.081824   0.0807669   0.0030651
          14     0.08249     0.08089  0.00284863
          15    0.076362   0.0805881  0.00267467
          16    0.097004   0.0816141  0.00269712
          17    0.093084   0.0822888   0.0026215
          18    0.083094   0.0823336  0.00247624
          19    0.081156   0.0822716  0.00234669
          20     0.08919   0.0826175   0.0022547
