#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.375656    0.375656           0
           2    0.376544      0.3761 0.000314164
           3    0.375559     0.37592 0.000256013
           4    0.372071    0.374957 0.000855085
           5    0.370627    0.374091  0.00103345
           6    0.381354    0.375302  0.00140092
           7    0.373911    0.375103  0.00121478
           8     0.37768    0.375425  0.00110483
           9    0.367387    0.374532  0.00129367
          10    0.379596    0.375038  0.00125953
          11    0.370701    0.374644  0.00120517
          12    0.374064    0.374596  0.00110571
          13    0.372795    0.374457  0.00102929
          14    0.370552    0.374178 0.000992845
          15    0.369012    0.373834  0.00098459
          16    0.379828    0.374209 0.000991774
          17    0.385124    0.374851  0.00112219
          18    0.373896    0.374798   0.0010611
          19     0.37498    0.374807  0.00100529
          20    0.381433    0.375139  0.00100814
