#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.417115    0.417115           0
           2    0.335744    0.376429   0.0287689
           3     0.44848    0.400446   0.0274296
           4    0.426724    0.407016   0.0213444
           5    0.385323    0.402677   0.0175109
           6    0.500963    0.419058   0.0208938
           7    0.322667    0.405288   0.0219832
           8    0.378816    0.401979   0.0194828
           9    0.395432    0.401251   0.0173316
          10    0.439821    0.405108   0.0160218
          11    0.324073    0.397742   0.0161705
          12    0.441505    0.401388   0.0152286
          13    0.404484    0.401627   0.0140591
          14    0.432233    0.403813   0.0132237
          15    0.334025     0.39916   0.0131351
          16    0.414359     0.40011   0.0123485
          17    0.393495    0.399721   0.0116282
          18    0.424194    0.401081   0.0110614
          19    0.414482    0.401786   0.0105017
          20     0.38457    0.400925   0.0100118
