#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.556049   -0.556049           0
           2   -0.559423   -0.557736  0.00119283
           3   -0.558569   -0.558014 0.000826923
           4   -0.558572   -0.558153 0.000631859
           5   -0.556708   -0.557864 0.000567804
           6   -0.558629   -0.557992  0.00048728
           7   -0.559659    -0.55823 0.000472283
           8   -0.559907    -0.55844 0.000457428
           9     -0.5577   -0.558357 0.000413916
          10   -0.557433   -0.558265 0.000382706
          11   -0.560331   -0.558453 0.000391305
          12    -0.55834   -0.558443 0.000358809
          13   -0.559064   -0.558491 0.000334368
          14   -0.558958   -0.558525 0.000312146
          15   -0.555936   -0.558352 0.000335658
          16   -0.559535   -0.558426 0.000322717
          17   -0.560136   -0.558527 0.000319022
          18    -0.55973   -0.558593 0.000308227
          19   -0.558243   -0.558575 0.000292555
          20   -0.560324   -0.558662 0.000290702
