#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.355153    0.355153           0
           2    0.354431    0.354792 0.000255515
           3    0.353107     0.35423 0.000489279
           4    0.348135    0.352706  0.00136975
           5     0.34473    0.351111  0.00179911
           6    0.353739    0.351549  0.00155164
           7    0.342696    0.350284  0.00177195
           8    0.353562    0.350694  0.00159713
           9    0.348619    0.350463  0.00143621
          10    0.355479    0.350965  0.00137737
          11    0.347782    0.350676   0.0012822
          12    0.343295    0.350061  0.00131461
          13     0.34921    0.349995  0.00121511
          14    0.351609     0.35011  0.00113378
          15     0.35675    0.350553  0.00114132
          16    0.354102    0.350775  0.00109132
          17      0.3546       0.351  0.00105006
          18    0.350357    0.350964 0.000992334
          19    0.349593    0.350892 0.000942728
          20    0.350503    0.350872 0.000895792
