#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.709737   -0.709737           0
           2   -0.712611   -0.711174  0.00101627
           3   -0.711034   -0.711127 0.000678584
           4   -0.712366   -0.711437 0.000575338
           5   -0.712565   -0.711663  0.00050258
           6   -0.714828    -0.71219 0.000638291
           7   -0.710945   -0.712012 0.000571352
           8   -0.713746   -0.712229 0.000539466
           9    -0.71303   -0.712318  0.00048682
          10   -0.716468   -0.712733 0.000589015
          11   -0.713326   -0.712787 0.000537933
          12   -0.714789   -0.712954 0.000518331
          13   -0.713315   -0.712982 0.000479202
          14   -0.713994   -0.713054 0.000450402
          15   -0.712089    -0.71299 0.000424944
          16   -0.712531   -0.712961 0.000399352
          17   -0.714249   -0.713037 0.000382977
          18   -0.710341   -0.712887 0.000389874
          19   -0.711276   -0.712802 0.000378461
          20   -0.716552    -0.71299 0.000403325
