#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.112724    0.112724           0
           2    0.109162    0.110943  0.00125936
           3    0.147752    0.123213   0.0100533
           4    0.110392    0.120008  0.00803465
           5    0.118132    0.119632  0.00643647
           6    0.111876     0.11834  0.00549201
           7    0.130984    0.120146  0.00499567
           8    0.123426    0.120556    0.004388
           9    0.124778    0.121025  0.00392544
          10    0.097568    0.118679  0.00417534
          11     0.10803    0.117711  0.00390639
          12    0.100142    0.116247  0.00384546
          13    0.104002    0.115305   0.0036632
          14    0.101962    0.114352  0.00352335
          15    0.097748    0.113245  0.00345797
          16    0.121052    0.113733  0.00327609
          17     0.08999    0.112336  0.00336796
          18    0.127516     0.11318  0.00328473
          19    0.140522    0.114619  0.00341255
          20    0.108644     0.11432  0.00325498
