#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.57331     3.57331           0
           2     3.59595     3.58463  0.00800423
           3     3.60129     3.59018  0.00700288
           4     3.54146       3.578   0.0117834
           5     3.59304     3.58101  0.00980282
           6     3.62984     3.58915   0.0110419
           7     3.59342     3.58976  0.00948134
           8     3.56338     3.58646  0.00885082
           9      3.5471     3.58209  0.00888241
          10     3.60729     3.58461  0.00834412
          11     3.62655     3.58842  0.00841157
          12      3.6053     3.58983  0.00782732
          13     3.62476     3.59252  0.00767264
          14     3.58742     3.59215  0.00713322
          15     3.54988     3.58933  0.00719295
          16     3.56068     3.58754  0.00696282
          17     3.59121     3.58776  0.00655658
          18     3.59717     3.58828  0.00621313
          19     3.59344     3.58855  0.00589206
          20     3.63413     3.59083  0.00602204
