#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.303723    0.303723           0
           2    0.304188    0.303956 0.000164057
           3     0.31171     0.30654  0.00211329
           4    0.311647    0.307817  0.00193247
           5    0.305425    0.307338   0.0016041
           6    0.303846    0.306756  0.00143848
           7     0.30313    0.306238  0.00132301
           8    0.305274    0.306118  0.00116311
           9    0.308706    0.306405  0.00106884
          10    0.306085    0.306373 0.000962435
          11    0.306258    0.306363 0.000874998
          12    0.306429    0.306368 0.000802099
          13    0.307122    0.306426 0.000742493
          14    0.307029    0.306469 0.000690703
          15    0.304189    0.306317 0.000661182
          16    0.310553    0.306582 0.000670776
          17    0.304557    0.306463 0.000641812
          18     0.30718    0.306503  0.00060739
          19    0.294536    0.305873 0.000840783
          20    0.306683    0.305913 0.000799719
